CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,CREDIT_UTILIZATION,PAYMENT_RATIO,PURCHASE_TO_LIMIT,CASH_ADVANCE_INTENSITY,AVG_PURCHASE_VALUE,INSTALLMENT_PURCHASE_SHARE,SEGMENT
C10112,4986.400804,1.0,0.0,0.0,0.0,5439.467563,0.0,0.0,0.0,0.583333,40,0,8000.0,1241.538024,1439.230899,0.0,12,0.6233001005,0.24898480342856932,0.0,0.679933445375,0.0,0.0,Cash-Advance Heavy
C10113,1246.624558,1.0,423.7,177.64,246.06,412.399058,0.666667,0.166667,0.5,0.083333,2,10,2000.0,577.050373,498.365419,0.0,12,0.623312279,0.4628902657956463,0.21184999999999998,0.20619952900000002,42.37,0.5807410903941468,Balanced Usage
C10114,6644.201651,1.0,4478.75,2721.59,1757.16,7205.520805,1.0,0.916667,1.0,0.583333,21,64,9000.0,10857.94321,2469.571326,0.083333,12,0.7382446278888889,1.6341983251465284,0.4976388888888889,0.8006134227777778,69.98046875,0.39233268210996375,High-Value Active
C10115,156.216753,0.818182,1354.86,585.63,769.23,0.0,0.916667,0.333333,0.833333,0.0,0,34,5500.0,858.976682,108.319927,0.0,12,0.028403046,5.498620765725427,0.2463381818181818,0.0,39.84882352941176,0.5677560781187725,High-Value Active
C10116,3393.351236,1.0,0.0,0.0,0.0,1008.348672,0.0,0.0,0.0,0.083333,2,0,4200.0,0.0,312.343947,0.0,12,0.8079407704761905,0.0,0.0,0.24008301714285712,0.0,0.0,High-Utilization
C10117,5322.994094,1.0,2812.2,857.12,1955.08,2510.352951,1.0,0.25,1.0,0.333333,8,81,8500.0,1509.423237,1834.031569,0.0,12,0.6262345992941176,0.28356658120312395,0.3308470588235294,0.29533564129411766,34.718518518518515,0.695213711684802,High-Value Active
C10118,6458.56209,1.0,0.0,0.0,0.0,3360.228794,0.0,0.0,0.0,0.25,11,0,7000.0,1277.76778,2760.115734,0.0,12,0.9226517271428571,0.19784090672108098,0.0,0.4800326848571429,0.0,0.0,High-Utilization
C10119,175.341651,0.818182,1508.9,1252.36,256.54,0.0,0.666667,0.416667,0.333333,0.0,0,14,5000.0,1884.227778,136.639824,1.0,12,0.035068330200000004,10.746036479375912,0.30178,0.0,107.77857142857144,0.17001789382994234,Balanced Usage
C10120,680.195157,1.0,1045.57,667.95,377.62,0.0,1.0,0.583333,1.0,0.0,0,25,3000.0,552.432305,207.720441,0.0,12,0.226731719,0.8121673600801601,0.3485233333333333,0.0,41.8228,0.3611618542995687,Balanced Usage
C10121,223.763616,0.636364,2309.78,0.0,2309.78,0.0,0.583333,0.0,0.5,0.0,0,12,6500.0,1206.81188,99.372848,0.333333,12,0.034425171692307695,5.393244449535531,0.35535076923076925,0.0,192.48166666666668,1.0,Installment-Focused
C10122,1785.626943,1.0,0.0,0.0,0.0,576.206382,0.0,0.0,0.0,0.25,10,0,1800.0,687.691735,2439.136113,0.0,12,0.9920149683333334,0.3851262088623178,0.0,0.32011465666666666,0.0,0.0,High-Utilization
C10123,54.933231,0.272727,495.0,0.0,495.0,0.0,0.166667,0.0,0.166667,0.0,0,2,7000.0,1969.845566,147.049952,1.0,12,0.007847604428571428,35.85890598716103,0.07071428571428572,0.0,247.5,1.0,Installment-Focused
C10124,2662.629852,1.0,0.0,0.0,0.0,509.023801,0.0,0.0,0.0,0.333333,4,0,3000.0,932.418855,709.207016,0.0,12,0.887543284,0.35018718591306475,0.0,0.16967460033333334,0.0,0.0,High-Utilization
C10125,8504.876253,1.0,6724.26,4100.08,2624.18,1686.599777,1.0,0.916667,1.0,0.5,10,85,17000.0,1888.756861,2167.446204,0.0,12,0.5002868384117647,0.22207928778902128,0.39554470588235296,0.0992117515882353,79.1089411764706,0.39025558202686983,High-Value Active
C10126,1464.324632,1.0,1174.39,1174.39,0.0,0.0,0.25,0.25,0.0,0.0,0,8,9000.0,0.0,312.343947,0.0,12,0.1627027368888889,0.0,0.13048777777777779,0.0,146.79875,0.0,Balanced Usage
C10127,2114.158683,1.0,5580.85,0.0,5580.85,0.0,1.0,0.0,1.0,0.0,0,75,8500.0,3564.977774,630.00413,0.0,12,0.2487245509411765,1.686239449605212,0.6565705882352941,0.0,74.41133333333333,1.0,High-Value Active
C10128,2876.396444,1.0,0.0,0.0,0.0,998.84867,0.0,0.0,0.0,0.166667,2,0,3200.0,1065.426905,1412.648089,0.0,12,0.89887388875,0.3704033591135951,0.0,0.312140209375,0.0,0.0,High-Utilization
C10130,14224.11541,1.0,0.0,0.0,0.0,4614.427403,0.0,0.0,0.0,0.333333,9,0,19000.0,3066.614272,3406.258999,0.0,12,0.7486376531578948,0.21559261743925906,0.0,0.2428646001578947,0.0,0.0,High-Utilization
C10131,2392.917738,1.0,12462.44,12462.44,0.0,0.0,0.916667,0.916667,0.0,0.0,0,217,2800.0,11628.71557,2000.990921,0.0,12,0.8546134778571429,4.859638668448033,4.450871428571428,0.0,57.43059907834102,0.0,High-Value Active
C10132,57.453201,0.75,0.0,0.0,0.0,272.713302,0.0,0.0,0.0,0.125,1,0,1200.0,385.853874,84.697292,0.166667,8,0.0478776675,6.715968253883713,0.0,0.227261085,0.0,0.0,Low-Engagement
C10133,4245.855092,1.0,1957.3,1077.3,880.0,0.0,0.833333,0.166667,0.583333,0.0,0,19,5000.0,1004.35474,1086.428906,0.0,12,0.8491710184,0.23654946253168077,0.39146,0.0,103.01578947368421,0.4495989373116027,High-Utilization
C10134,11167.23403,1.0,150.64,150.64,0.0,8362.154254,0.083333,0.083333,0.0,0.5,14,1,17000.0,2606.059389,2894.077159,0.0,12,0.6568961194117647,0.23336659570301851,0.008861176470588235,0.4918914267058823,150.64,0.0,Cash-Advance Heavy
C10135,69.405545,0.090909,0.0,0.0,0.0,2799.714934,0.0,0.0,0.0,0.083333,3,0,13000.0,0.0,312.343947,0.0,12,0.005338888076923077,0.0,0.0,0.21536268723076923,0.0,0.0,Low-Engagement
C10136,116.654149,0.272727,907.0,907.0,0.0,273.558033,0.25,0.25,0.0,0.083333,1,8,5000.0,0.0,312.343947,0.0,12,0.0233308298,0.0,0.1814,0.054711606600000004,113.375,0.0,Balanced Usage
C10137,4637.848144,1.0,1271.12,351.54,919.58,0.0,0.833333,0.25,0.833333,0.0,0,33,5000.0,1906.032044,3572.279251,0.0,12,0.9275696287999999,0.41097336196008066,0.254224,0.0,38.518787878787876,0.7234407451696143,High-Utilization
C10138,24.28497,0.636364,250.6,0.0,250.6,0.0,0.583333,0.0,0.5,0.0,0,7,3000.0,319.762903,173.632006,0.0,12,0.00809499,13.167111303822898,0.08353333333333333,0.0,35.8,1.0,Installment-Focused
C10139,9354.06045,1.0,796.33,796.33,0.0,13748.47131,0.083333,0.083333,0.0,0.666667,16,1,13000.0,10664.65866,2600.875721,0.083333,12,0.7195431115384616,1.1401100855618267,0.06125615384615385,1.0575747161538462,796.33,0.0,High-Utilization
C10140,231.108995,1.0,440.0,0.0,440.0,0.0,0.916667,0.0,0.916667,0.0,0,22,4000.0,554.116542,185.091037,0.0,12,0.057777248749999996,2.397641606290573,0.11,0.0,20.0,1.0,Installment-Focused
C10141,1562.633343,1.0,1330.62,1169.63,160.99,0.0,0.5,0.166667,0.25,0.0,0,8,2000.0,1020.783647,709.610053,0.0,12,0.7813166715,0.6532457863981468,0.66531,0.0,166.3275,0.12098871202897898,High-Utilization
C10142,2494.868559,1.0,5491.79,1390.5,4101.29,0.0,1.0,0.5,1.0,0.0,0,52,17000.0,1015.311953,615.92402,0.0,12,0.14675697405882354,0.4069600978926762,0.32304647058823527,0.0,105.61134615384616,0.7468038654063611,High-Value Active
C10143,706.132889,1.0,897.86,714.52,183.34,586.268966,0.916667,0.333333,0.916667,0.25,3,18,1200.0,972.358048,184.524376,0.0,12,0.5884440741666667,1.3770184948855995,0.7482166666666666,0.48855747166666663,49.88111111111111,0.20419664535673712,Cash-Advance Heavy
C10144,19043.13856,1.0,22009.92,9449.07,12560.85,0.0,1.0,0.75,1.0,0.0,0,216,18000.0,23018.57583,18621.01331,0.0,12,1.0579521422222222,1.2087595622682905,1.2227733333333333,0.0,101.89777777777778,0.5706903977842719,High-Value Active
C10145,2235.103331,1.0,720.6,720.6,0.0,723.308724,1.0,1.0,0.0,0.083333,1,12,2500.0,1061.292471,689.118919,0.0,12,0.8940413323999999,0.4748292646162228,0.28824,0.2893234896,60.050000000000004,0.0,High-Utilization
C10146,947.13081,1.0,197.06,148.66,48.4,0.0,0.333333,0.25,0.166667,0.0,0,5,1000.0,492.200419,509.384182,0.0,12,0.94713081,0.5196752273321148,0.19706,0.0,39.412,0.24561047396731958,High-Utilization
C10147,764.042156,0.818182,0.0,0.0,0.0,1307.102516,0.0,0.0,0.0,0.166667,3,0,7500.0,1566.806897,172.959728,0.0,12,0.10187228746666667,2.0506812152914766,0.0,0.17428033546666666,0.0,0.0,Low-Engagement
C10148,5347.814547,1.0,0.0,0.0,0.0,4002.353384,0.0,0.0,0.0,0.5,9,0,7000.0,0.0,312.343947,0.0,12,0.7639735067142857,0.0,0.0,0.5717647691428571,0.0,0.0,High-Utilization
C10149,10598.46777,1.0,2084.48,1300.48,784.0,0.0,0.666667,0.416667,0.583333,0.0,0,13,21500.0,3219.621433,3068.125648,0.0,12,0.49295198930232553,0.30378178269442435,0.09695255813953488,0.0,160.3446153846154,0.3761129874117286,Balanced Usage
C10150,2163.678757,1.0,5779.36,3436.53,2342.83,0.0,1.0,1.0,1.0,0.0,0,97,6500.0,4416.41268,546.439139,0.0,12,0.33287365492307697,2.041159144217637,0.8891323076923077,0.0,59.58103092783505,0.4053787962680989,High-Value Active
C10151,3057.400553,1.0,1025.0,1025.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,7500.0,698.854095,819.682666,0.0,12,0.40765340706666664,0.228577866355871,0.13666666666666666,0.0,512.5,0.0,Low-Engagement
C10152,19.354559,0.909091,689.7,0.0,689.7,0.0,0.833333,0.0,0.833333,0.0,0,10,10000.0,746.691026,312.343947,0.0,12,0.0019354558999999999,38.579593882764264,0.06897,0.0,68.97,1.0,Installment-Focused
C10153,264.811595,1.0,28.65,28.65,0.0,384.26178,0.083333,0.083333,0.0,0.083333,1,1,9000.0,1235.630069,194.324456,0.083333,12,0.029423510555555556,4.666072378741573,0.003183333333333333,0.04269575333333333,28.65,0.0,Low-Engagement
C10154,1108.22253,0.909091,944.96,164.96,780.0,0.0,0.5,0.25,0.416667,0.0,0,9,1500.0,1955.198953,992.652486,0.0,12,0.73881502,1.7642656597136679,0.6299733333333334,0.0,104.99555555555555,0.8254317643074839,High-Utilization
C10155,906.573724,1.0,1039.2,80.0,959.2,103.102091,0.833333,0.083333,0.833333,0.083333,1,11,13500.0,1855.235407,468.196732,0.083333,12,0.06715360918518519,2.046425302086077,0.07697777777777778,0.007637191925925926,94.47272727272728,0.9230177059276367,Installment-Focused
C10156,7679.62904,1.0,4059.93,0.0,4059.93,555.469352,0.583333,0.0,0.5,0.166667,7,14,7000.0,3685.61062,12854.9397,0.0,12,1.0970898628571428,0.4799203973008571,0.57999,0.07935276457142856,289.995,1.0,High-Utilization
C10157,1523.911458,1.0,4075.37,3322.28,753.09,0.0,1.0,1.0,1.0,0.0,0,31,6500.0,2254.26002,329.29648,0.0,12,0.2344479166153846,1.4792591840988705,0.62698,0.0,131.46354838709678,0.18479058343168842,High-Value Active
C10158,49.206256,1.0,870.24,0.0,870.24,0.0,1.0,0.0,1.0,0.0,0,24,8000.0,835.839952,193.011166,1.0,12,0.0061507820000000005,16.986457006605015,0.10878,0.0,36.26,1.0,Installment-Focused
C10159,13673.07961,1.0,9792.23,3959.81,5832.42,2444.445738,1.0,0.75,1.0,0.75,26,216,20000.0,11717.30794,6042.391629,0.0,12,0.6836539805,0.8569618750285328,0.4896115,0.12222228689999999,45.334398148148146,0.5956171372608691,High-Value Active
C10160,106.455975,0.636364,2463.12,789.53,1673.59,0.0,1.0,0.5,1.0,0.0,0,46,4000.0,2573.722764,95.342224,0.636364,12,0.02661399375,24.17640497867781,0.61578,0.0,53.546086956521734,0.6794593848452369,High-Value Active
C10161,119.760904,0.363636,1859.34,0.0,1859.34,0.0,0.333333,0.0,0.25,0.0,0,4,20000.0,3104.275623,288.903628,0.25,12,0.0059880452,25.92060947535934,0.092967,0.0,464.835,1.0,Installment-Focused
C10162,5837.105453,1.0,3488.49,3262.25,226.24,3303.1523,1.0,1.0,0.5,0.75,15,46,7900.0,0.0,312.343947,0.0,12,0.7388741079746836,0.0,0.4415810126582278,0.41812054430379747,75.83673913043478,0.06485327462598431,High-Value Active
C10163,1734.510004,1.0,0.0,0.0,0.0,66.275851,0.0,0.0,0.0,0.166667,2,0,1800.0,363.474455,2827.997525,0.0,12,0.9636166688888889,0.20955454518093397,0.0,0.03681991722222222,0.0,0.0,High-Utilization
C10164,2765.748281,1.0,7283.31,5087.31,2196.0,0.0,1.0,1.0,0.666667,0.0,0,77,11000.0,14373.3929,1058.128452,0.25,12,0.25143166190909094,5.196927355515909,0.6621190909090909,0.0,94.58844155844156,0.30151126342281187,High-Value Active
C10165,1046.37041,1.0,295.0,295.0,0.0,93.579809,0.083333,0.083333,0.0,0.083333,1,2,1200.0,439.407082,362.838185,0.0,12,0.8719753416666667,0.4199345449762862,0.24583333333333332,0.07798317416666667,147.5,0.0,High-Utilization
C10166,2737.367678,1.0,0.0,0.0,0.0,429.691164,0.0,0.0,0.0,0.416667,5,0,3000.0,778.827993,721.798576,0.0,12,0.9124558926666667,0.28451712908696075,0.0,0.14323038800000001,0.0,0.0,High-Utilization
C10167,4014.818167,1.0,0.0,0.0,0.0,988.356213,0.0,0.0,0.0,0.083333,1,0,8500.0,1009.185035,1177.149934,0.0,12,0.4723315490588235,0.2513650663671514,0.0,0.11627720152941176,0.0,0.0,Low-Engagement
C10168,871.568977,1.0,648.22,115.0,533.22,0.0,1.0,0.083333,1.0,0.0,0,27,1200.0,1110.886425,208.298424,0.0,12,0.7263074808333333,1.2745823386506332,0.5401833333333333,0.0,24.00814814814815,0.822591095615686,High-Utilization
C10169,1610.040203,1.0,557.19,525.64,31.55,0.0,0.25,0.083333,0.166667,0.0,0,5,4000.0,422.711848,616.005839,0.0,12,0.40251005075,0.2625473868368987,0.13929750000000002,0.0,111.43800000000002,0.056623413916258365,Low-Engagement
C10170,114.593817,1.0,469.98,0.0,469.98,0.0,1.0,0.0,0.833333,0.0,0,6,1000.0,367.109312,86.102479,0.5,6,0.114593817,3.203569979696199,0.46998,0.0,78.33,1.0,Installment-Focused
C10171,5800.587339,1.0,0.0,0.0,0.0,369.950794,0.0,0.0,0.0,0.083333,1,0,6500.0,1346.365584,1972.526015,0.0,12,0.8923980521538462,0.23210849269482914,0.0,0.05691550676923077,0.0,0.0,High-Utilization
C10172,823.103926,0.363636,131.64,0.0,131.64,0.0,1.0,0.0,1.0,0.0,0,12,8000.0,2916.071564,243.199498,0.0,12,0.10288799075,3.5427744564056423,0.016454999999999997,0.0,10.969999999999999,1.0,Installment-Focused
C10173,595.677343,1.0,5078.14,4330.53,747.61,1424.442602,0.916667,0.666667,0.75,0.083333,1,42,15000.0,4756.654374,241.894073,0.916667,12,0.03971182286666666,7.9852867158655725,0.3385426666666667,0.09496284013333334,120.90809523809524,0.14722122666960738,High-Value Active
C10174,1128.124563,1.0,924.6,0.0,924.6,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1202.711782,1747.037345,0.0,12,1.128124563,1.0661161200157292,0.9246,0.0,77.05,1.0,High-Utilization
C10175,349.441102,1.0,1975.4,1393.5,581.9,0.0,0.666667,0.416667,0.333333,0.0,0,17,4000.0,1795.012223,167.219681,0.0,12,0.0873602755,5.136809072334026,0.49385,0.0,116.2,0.2945732509871418,Balanced Usage
C10176,840.804076,0.666667,0.0,0.0,0.0,3671.777443,0.0,0.0,0.0,0.222222,5,0,4000.0,3621.266477,193.171404,0.0,9,0.210201019,4.306908803567693,0.0,0.91794436075,0.0,0.0,Cash-Advance Heavy
C10177,975.942008,1.0,10221.35,7141.38,3079.97,1620.685551,1.0,1.0,0.833333,0.583333,18,130,10500.0,10693.49585,347.641073,0.75,12,0.0929468579047619,10.957101715412582,0.9734619047619048,0.15435100485714287,78.62576923076924,0.3013271241078722,High-Value Active
C10178,23.111088,0.363636,300.0,0.0,300.0,0.0,0.25,0.0,0.166667,0.0,0,3,12500.0,291.948834,43.452683,0.181818,12,0.0018488870399999999,12.63241410356795,0.024,0.0,100.0,1.0,Installment-Focused
C10179,2187.732265,0.857143,0.0,0.0,0.0,3905.326256,0.0,0.0,0.0,0.285714,9,0,3000.0,1423.788603,461.365626,0.2,7,0.7292440883333333,0.6508056885105179,0.0,1.3017754186666666,0.0,0.0,High-Utilization
C10180,11972.01104,1.0,5715.0,4685.54,1029.46,1626.351366,1.0,1.0,1.0,0.166667,3,90,14000.0,4639.513745,3192.306018,0.0,12,0.8551436457142857,0.3875300256154793,0.4082142857142857,0.11616795471428572,63.5,0.18013298337707787,High-Value Active
C10181,1608.451822,1.0,0.0,0.0,0.0,205.737165,0.0,0.0,0.0,0.166667,2,0,1800.0,470.565984,408.799147,0.0,12,0.8935843455555555,0.2925583331522379,0.0,0.11429842500000001,0.0,0.0,High-Utilization
C10182,1872.926275,1.0,766.61,766.61,0.0,1017.120578,0.833333,0.833333,0.0,0.25,5,12,2300.0,0.0,312.343947,0.0,12,0.8143157717391305,0.0,0.3333086956521739,0.4422263382608696,63.884166666666665,0.0,High-Utilization
C10183,2933.240476,1.0,0.0,0.0,0.0,2040.433925,0.0,0.0,0.0,0.583333,13,0,3000.0,2431.578544,1739.74883,0.0,12,0.9777468253333333,0.8289734728179852,0.0,0.6801446416666667,0.0,0.0,High-Utilization
C10184,336.799916,1.0,3535.8,1614.7,1921.1,0.0,1.0,0.416667,0.916667,0.0,0,44,20000.0,2814.231227,186.230835,1.0,12,0.0168399958,8.355795513321922,0.17679,0.0,80.35909090909091,0.5433282425476553,High-Value Active
C10185,36.236312,0.454545,256.11,0.0,256.11,0.0,0.416667,0.0,0.416667,0.0,0,5,5300.0,831.375322,189.036967,0.166667,12,0.00683704,22.943154976698512,0.04832264150943397,0.0,51.222,1.0,Installment-Focused
C10186,903.29781,1.0,2697.48,150.5,2546.98,0.0,1.0,0.333333,1.0,0.0,0,39,2500.0,1686.196344,303.361632,0.0,12,0.361319124,1.8667114270984448,1.078992,0.0,69.16615384615385,0.944207185966161,High-Value Active
C10187,0.0,0.0,23.0,0.0,23.0,0.0,0.083333,0.0,0.083333,0.0,0,1,5000.0,0.0,312.343947,0.0,12,0.0,0.0,0.0046,0.0,23.0,1.0,Installment-Focused
C10188,2881.253586,1.0,117.0,0.0,117.0,17661.49486,0.25,0.0,0.166667,0.75,28,3,4500.0,17301.83238,931.618475,0.166667,12,0.6402785746666666,6.004966888048153,0.026,3.9247766355555553,39.0,1.0,Cash-Advance Heavy
C10189,5.465999,0.090909,196.81,173.0,23.81,0.0,0.083333,0.083333,0.083333,0.0,0,3,12000.0,0.0,312.343947,0.0,12,0.00045549991666666667,0.0,0.016400833333333333,0.0,65.60333333333334,0.1209796250190539,Low-Engagement
C10190,117.442684,1.0,653.73,493.0,160.73,0.0,0.666667,0.416667,0.416667,0.0,0,15,10000.0,441.588141,136.827952,0.0,12,0.0117442684,3.7600310718375614,0.065373,0.0,43.582,0.24586603031832713,Balanced Usage
C10191,168.522709,0.818182,2009.05,0.0,2009.05,0.0,0.833333,0.0,0.75,0.0,0,22,1200.0,2612.760497,197.638558,0.142857,12,0.14043559083333332,15.503907529756125,1.6742083333333333,0.0,91.32045454545454,1.0,Installment-Focused
C10192,1706.014379,1.0,147.78,0.0,147.78,1657.090283,0.166667,0.0,0.166667,0.25,4,2,6000.0,1186.062765,374.595505,0.0,12,0.28433572983333333,0.6952243659840806,0.02463,0.27618171383333334,73.89,1.0,Installment-Focused
C10193,874.583247,1.0,516.54,159.07,357.47,0.0,1.0,0.333333,0.916667,0.0,0,30,900.0,579.749308,693.894717,0.0,12,0.9717591633333333,0.6628863632920698,0.5739333333333333,0.0,17.218,0.692047082510551,High-Utilization
C10194,861.001207,1.0,969.56,969.56,0.0,446.233197,0.416667,0.416667,0.0,0.083333,1,6,2400.0,0.0,312.343947,0.0,12,0.35875050291666666,0.0,0.4039833333333333,0.18593049875,161.59333333333333,0.0,Balanced Usage
C10196,966.251742,1.0,311.45,311.45,0.0,955.959749,0.333333,0.333333,0.0,0.083333,1,15,1500.0,277.522439,286.299328,0.0,12,0.644167828,0.28721546046123453,0.20763333333333334,0.6373064993333333,20.763333333333332,0.0,Cash-Advance Heavy
C10197,38.615644,0.727273,280.4,280.4,0.0,0.0,0.25,0.25,0.0,0.0,0,3,6150.0,254.392984,55.79974,0.090909,12,0.006278966504065041,6.587821868256295,0.045593495934959344,0.0,93.46666666666665,0.0,Low-Engagement
C10198,189.687964,1.0,66.14,66.14,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,6000.0,0.0,312.343947,0.0,12,0.03161466066666667,0.0,0.011023333333333333,0.0,33.07,0.0,Low-Engagement
C10199,40.417255,0.363636,79.2,79.2,0.0,1631.576375,0.083333,0.083333,0.0,0.083333,1,1,4000.0,1647.880773,24.815878,0.083333,12,0.01010431375,40.77171428391166,0.0198,0.40789409375,79.2,0.0,Cash-Advance Heavy
C10200,5462.897068,1.0,1453.32,0.0,1453.32,0.0,0.5,0.0,0.5,0.0,0,18,16500.0,1382.269127,1755.253802,0.0,12,0.3310846707878788,0.25302858717527643,0.08807999999999999,0.0,80.74,1.0,Installment-Focused
C10201,3983.923705,1.0,756.54,756.54,0.0,0.0,0.5,0.5,0.0,0.0,0,15,4000.0,1110.870941,1431.201171,0.0,12,0.99598092625,0.27883840737356685,0.189135,0.0,50.436,0.0,High-Utilization
C10202,5588.846272,1.0,3507.35,603.75,2903.6,0.0,0.916667,0.166667,0.833333,0.0,0,34,11500.0,1412.597253,1825.176503,0.0,12,0.4859866323478261,0.252752926856672,0.3049869565217391,0.0,103.15735294117647,0.8278614908691747,High-Value Active
C10203,281.170378,0.818182,3163.69,56.8,3106.89,0.0,0.75,0.083333,0.666667,0.0,0,36,8000.0,2422.911622,187.046284,0.888889,12,0.03514629725000001,8.617236421683083,0.39546125,0.0,87.88027777777778,0.9820462813992521,Installment-Focused
C10204,130.251538,0.909091,1343.19,1082.79,260.4,0.0,1.0,1.0,0.583333,0.0,0,33,15000.0,1043.55929,182.429461,0.545455,12,0.008683435866666667,8.011876911580114,0.089546,0.0,40.70272727272727,0.1938668393898108,High-Value Active
C10205,1973.814964,1.0,873.0,873.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,5,8000.0,541.722532,762.682834,0.0,12,0.2467268705,0.27445456736338736,0.109125,0.0,174.6,0.0,Low-Engagement
C10206,5698.539876,1.0,47.55,0.0,47.55,2039.52804,0.166667,0.0,0.166667,0.75,14,2,6000.0,2976.579866,3463.174962,0.0,12,0.949756646,0.5223407979535564,0.007925,0.33992133999999996,23.775,1.0,High-Utilization
C10207,43.103899,0.454545,370.0,370.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,23000.0,1212.054219,68.725483,0.0,12,0.0018740825652173913,28.11936384223618,0.01608695652173913,0.0,185.0,0.0,Low-Engagement
C10208,566.546048,0.909091,405.75,313.75,92.0,1044.651618,0.5,0.166667,0.416667,0.333333,6,12,2000.0,1249.835142,313.052687,0.0,12,0.28327302400000004,2.206061001417487,0.202875,0.522325809,33.8125,0.22674060382008626,Cash-Advance Heavy
C10209,24.527253,0.909091,261.64,0.0,261.64,0.0,0.833333,0.0,0.833333,0.0,0,10,4000.0,376.758504,169.78292,0.818182,12,0.006131813250000001,15.360811257583554,0.06541,0.0,26.163999999999998,1.0,Installment-Focused
C10211,8350.145568,1.0,1989.28,842.8,1146.48,893.757903,0.333333,0.166667,0.166667,0.083333,2,8,14000.0,4720.900413,2557.044576,0.0,12,0.5964389691428571,0.5653674387536138,0.14209142857142856,0.06383985021428572,248.66,0.5763291241052039,Balanced Usage
C10212,4559.779234,1.0,10848.5,8208.0,2640.5,0.0,1.0,0.666667,1.0,0.0,0,123,7500.0,9423.715495,2925.275522,0.0,12,0.6079705645333333,2.0667043318088854,1.4464666666666666,0.0,88.19918699186992,0.243397704751809,High-Value Active
C10213,2.67713,0.090909,43.39,0.0,43.39,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,130.107234,29.700051,0.090909,12,0.0006692825000000001,48.59952038190151,0.0108475,0.0,43.39,1.0,Installment-Focused
C10214,1570.682346,1.0,645.32,645.32,0.0,1665.331678,0.166667,0.166667,0.0,0.416667,9,2,1800.0,2591.391006,808.217224,0.0,12,0.8726013033333334,1.6498504695105294,0.3585111111111111,0.9251842655555556,322.66,0.0,High-Utilization
C10215,7201.736985,1.0,987.1,862.1,125.0,5468.620604,0.333333,0.333333,0.083333,0.25,16,9,10500.0,1941.541158,2391.987571,0.0,12,0.6858797128571428,0.26959345530722684,0.0940095238095238,0.5208210099047619,109.67777777777778,0.12663357309289838,Cash-Advance Heavy
C10216,6467.885013,1.0,1464.14,978.71,485.43,3947.86784,0.833333,0.583333,0.666667,0.416667,10,23,11500.0,1658.563509,1887.413517,0.0,12,0.5624247837391304,0.25643058057872126,0.12731652173913044,0.3432928556521739,63.65826086956522,0.3315461636182332,Balanced Usage
C10217,64.080909,0.454545,927.0,600.0,327.0,0.0,0.25,0.083333,0.166667,0.0,0,4,5000.0,1260.16384,59.04439,0.222222,12,0.012816181800000001,19.66519919372554,0.1854,0.0,231.75,0.35275080906148865,Low-Engagement
C10218,5635.860679,1.0,393.62,153.72,239.9,5933.467329,0.916667,0.916667,0.166667,0.75,24,15,10000.0,1919.630466,1731.549385,0.0,12,0.5635860679,0.34060999292491556,0.039362,0.5933467329,26.241333333333333,0.6094710634622225,Cash-Advance Heavy
